Date,ProductName,MonthlySales
2022-10-26,headphones,162706.9040250254
2022-10-27,headphones,139111.11446682306
2022-10-28,headphones,53874.6275514794
2022-11-02,headphones,255914.14219481312
2022-11-03,headphones,155882.5118240657
2022-11-03,headphones,100979.4157600627
2022-11-11,headphones,170176.59704681687
2022-11-11,headphones,202533.40256083687
2022-11-11,headphones,153274.33045959836
2022-11-12,headphones,154833.27984424744
2022-11-12,headphones,163602.90461124416
2022-11-13,headphones,93069.08139931197
2022-11-16,headphones,173283.531321217
2022-11-19,headphones,175647.44280806946
2022-11-19,headphones,139875.92855061966
2022-11-20,headphones,200347.16765326017
2022-11-22,headphones,167794.1879097599
2022-11-24,headphones,180266.7454458583
2022-11-25,headphones,145774.69536412592
2022-11-27,headphones,149979.3407496128
2022-11-29,headphones,129617.50389690866
2022-11-30,headphones,188024.34407695063
2022-12-01,headphones,222258.56997164848
2022-12-06,headphones,130197.05655676273
2022-12-09,headphones,177219.22882531158
2022-12-11,headphones,148286.15093250474
2022-12-15,headphones,94360.86743771337
2022-12-19,headphones,122574.8444322325
2022-12-19,headphones,243907.0350372059
2022-12-20,headphones,148944.17880855573
2022-12-22,headphones,51750.063627743526
2022-12-22,headphones,249583.48877793222
2022-12-23,headphones,127948.9768430885
2022-12-23,headphones,180032.75176168466
2022-12-24,headphones,88486.2037823922
2022-12-26,headphones,23470.15987076938
2022-12-27,headphones,137297.85065633524
2022-12-29,headphones,180687.01316954131
2022-12-29,headphones,69378.68642682537
2022-12-31,headphones,121487.42765821541
2023-01-04,headphones,121225.2209230997
2023-01-05,headphones,212690.0086354073
2023-01-06,headphones,130213.84117834132
2023-01-07,headphones,112646.27531469433
2023-01-08,headphones,121951.06202960674
2023-01-10,headphones,76476.21154346992
2023-01-15,headphones,119943.16044793338
2023-01-21,headphones,256548.26746380338
2023-01-23,headphones,138257.72516114698
2023-01-24,headphones,194529.9803454424
2023-01-27,headphones,163171.17437565184
2023-01-27,headphones,104303.46268826869
2023-02-02,headphones,121294.18205406013
2023-02-02,headphones,282312.26569434704
2023-02-07,headphones,152735.30126693865
2023-02-09,headphones,212084.04948972975
2023-02-10,headphones,262743.20904753613
2023-02-14,headphones,127068.91844865901
2023-02-14,headphones,135735.82654821096
2023-02-15,headphones,139607.12195309103
2023-02-17,headphones,132490.56597293526
2023-02-20,headphones,167014.76742207338
2023-02-22,headphones,172021.8572409945
2023-02-22,headphones,102286.17964376266
2023-02-22,headphones,204485.65427884425
2023-02-24,headphones,71753.25851656556
2023-02-24,headphones,241780.007678431
2023-02-24,headphones,183320.72239096128
2023-02-27,headphones,253653.1188416214
2023-02-27,headphones,171478.47300075841
2023-02-28,headphones,128953.39339100706
2023-03-01,headphones,169064.5692148397
2023-03-08,headphones,172353.40404005654
2023-03-11,headphones,122563.92597100495
2023-03-13,headphones,233647.26043712196
2023-03-14,headphones,142866.69190563916
2023-03-14,headphones,204677.48236993933
2023-03-15,headphones,177745.7175725229
2023-03-16,headphones,191437.1228149961
2023-03-17,headphones,130518.44102520037
2023-03-18,headphones,229831.746237795
2023-03-19,headphones,119723.29266571985
2023-03-21,headphones,128872.6346148681
2023-03-26,headphones,270558.99065445166
2023-03-26,headphones,161885.64469307137
2023-03-29,headphones,148924.90106118264
2023-03-30,headphones,168369.0243734191
2023-03-30,headphones,220324.15544343865
2023-04-01,headphones,206351.45072375084
2023-04-01,headphones,129351.3904034035
2023-04-04,headphones,188036.57636924743
2023-04-08,headphones,194877.17970164394
2023-04-08,headphones,120355.62225212995
2023-04-13,headphones,221894.80401928254
2023-04-18,headphones,134609.57058903127
2023-04-18,headphones,131726.70660571987
2023-04-20,headphones,143686.17229442787
2023-04-20,headphones,208252.73641966667
2023-04-20,headphones,225971.64161426178
2023-04-20,headphones,224237.72659631772
2023-04-21,headphones,152929.61853020973
2023-04-22,headphones,143152.2568636498
2023-04-23,headphones,147144.03622087147
2023-04-26,headphones,102381.95219630045
2023-04-28,headphones,184846.8099573264
2023-04-29,headphones,117079.56535781901
2023-05-03,headphones,185719.31403149923
2023-05-04,headphones,142815.26986210488
2023-05-10,headphones,106969.80168408391
2023-05-11,headphones,48635.98338125466
2023-05-12,headphones,138667.7582778133
2023-05-13,headphones,193547.60196330526
2023-05-14,headphones,194111.05785003628
2023-05-18,headphones,161991.85715631544
2023-05-20,headphones,201980.8129483582
2023-05-22,headphones,88719.09892765779
2023-05-22,headphones,128027.56379407168
2023-05-24,headphones,28243.478059999674
2023-05-24,headphones,291552.0774964559
2023-05-24,headphones,243086.78584777302
2023-05-26,headphones,173477.32783064796
2023-05-26,headphones,148667.58794850018
2023-05-27,headphones,138559.41145566868
2023-05-28,headphones,120425.15413438335
2023-05-29,headphones,228317.1971159619
2023-06-01,headphones,207684.144819737
2023-06-01,headphones,191369.17733136824
2023-06-01,headphones,188072.23321351374
2023-06-03,headphones,167642.12347668697
2023-06-04,headphones,128618.60222584615
2023-06-08,headphones,142109.33011879976
2023-06-11,headphones,136076.53909441386
2023-06-13,headphones,199711.24827282605
2023-06-14,headphones,162085.44662011275
2023-06-14,headphones,220398.8104032721
2023-06-14,headphones,111519.11405574338
2023-06-15,headphones,79048.7159207837
2023-06-19,headphones,161207.33263760406
2023-06-25,headphones,128709.78458726975
2023-06-26,headphones,173788.89481118636
2023-06-27,headphones,214704.33159479476
2023-06-30,headphones,152998.55504733836
2023-06-30,headphones,264400.8850210113
2023-06-30,headphones,208440.82053118362
2023-06-30,headphones,153266.67364712842
2023-07-03,headphones,106934.11793874005
2023-07-04,headphones,168219.75824009877
2023-07-04,headphones,97826.4815664933
2023-07-07,headphones,62265.37184000044
2023-07-07,headphones,160700.4800597543
2023-07-07,headphones,133687.57835989865
2023-07-11,headphones,225125.21072532042
2023-07-12,headphones,185320.9952198987
2023-07-13,headphones,109244.88515896416
2023-07-15,headphones,129011.59925620264
2023-07-17,headphones,153384.13881471736
2023-07-21,headphones,197934.04520043384
2023-07-21,headphones,196581.0681374678
2023-07-22,headphones,172143.44960922794
2023-07-26,headphones,150596.78261280316
2023-07-28,headphones,137739.71490912072
2023-07-29,headphones,169953.09971505337
2023-08-02,headphones,161359.42207450126
2023-08-07,headphones,176896.16891518375
2023-08-07,headphones,100049.61779327231
2023-08-08,headphones,136103.357720549
2023-08-10,headphones,123817.59317718094
2023-08-10,headphones,159178.5321881559
2023-08-11,headphones,141760.92815897526
2023-08-13,headphones,121121.10123298194
2023-08-15,headphones,88452.86178455001
2023-08-20,headphones,82035.6893139008
2023-08-20,headphones,108512.56070231256
2023-08-23,headphones,136134.63669500966
2023-08-28,headphones,220123.0960287437
2023-08-29,headphones,159818.51046344225
2023-08-29,headphones,183082.53580399402
2023-08-30,headphones,188124.0951649819
2023-09-01,headphones,245373.89671100132
2023-09-02,headphones,68763.29001310779
2023-09-02,headphones,297401.5079173048
2023-09-05,headphones,235880.440492939
2023-09-07,headphones,154772.28169651717
2023-09-09,headphones,186283.23056154273
2023-09-11,headphones,158436.8121609407
2023-09-11,headphones,167538.581904969
2023-09-11,headphones,185455.25216034715
2023-09-13,headphones,261562.69510254887
2023-09-19,headphones,209468.71622478927
2023-09-21,headphones,108547.63630342261
2023-09-21,headphones,125827.05161984089
2023-09-24,headphones,171221.06336627706
2023-09-25,headphones,146993.39355010274
2023-09-28,headphones,55763.228364989634
2023-09-29,headphones,233842.76098290842
2023-10-04,headphones,187096.26887929073
2023-10-04,headphones,151979.150257937
2023-10-04,headphones,223489.45593616017
2023-10-05,headphones,194979.4480454689
2023-10-08,headphones,234720.4629488563
2023-10-14,headphones,206469.83008888678
2023-10-15,headphones,67634.91313282811
2023-10-17,headphones,95469.15395591252
2023-10-20,headphones,141982.26796771324
2023-10-23,headphones,185656.68167132532
2023-10-24,headphones,209573.1797503979
2023-10-25,headphones,115583.97427876391
2023-10-29,headphones,134632.2034595164
2023-11-01,headphones,161060.81268826165
2023-11-05,headphones,221749.01454069235
2023-11-06,headphones,135903.717626362
2023-11-07,headphones,130945.88264760292
2023-11-12,headphones,179006.21074006302
2023-11-13,headphones,172437.04108263596
2023-11-17,headphones,154251.37300397715
2023-11-18,headphones,154356.6251662883
2023-11-19,headphones,147811.0916277336
2023-11-20,headphones,166291.41295737293
2023-11-24,headphones,167099.0436955221
2023-11-27,headphones,203585.51399527528
2023-11-28,headphones,38565.29614081197
2023-11-28,headphones,184036.57194175565
2023-11-29,headphones,177427.4401199285
2023-12-01,headphones,206742.92963267647
2023-12-02,headphones,177186.22543159104
2023-12-02,headphones,148982.74492234545
2023-12-07,headphones,150369.4264484178
2023-12-08,headphones,180821.39547647638
2023-12-08,headphones,76305.11581450354
2023-12-10,headphones,225440.44711620038
2023-12-11,headphones,155747.91896828765
2023-12-13,headphones,141753.15512019413
2023-12-15,headphones,143978.40168455074
2023-12-16,headphones,220667.79423091988
2023-12-24,headphones,203108.73107509018
2023-12-26,headphones,183038.82745061367
2023-12-28,headphones,244640.01138740004
2019-01-02,Smartwatches,-16679.71877767655
2019-01-04,Smartwatches,165922.00323373527
2019-01-04,Smartwatches,65382.115946279795
2019-01-06,Smartwatches,148291.34587230138
2019-01-08,Smartwatches,49234.83323006676
2019-01-10,Smartwatches,33684.88353259875
2019-01-11,Smartwatches,18919.74694826192
2019-01-11,Smartwatches,-7250.780635360642
2019-01-12,Smartwatches,130764.80658685957
2019-01-15,Smartwatches,6148.989183916799
2019-01-17,Smartwatches,82239.95412107842
2019-01-17,Smartwatches,145651.6144607768
2019-01-20,Smartwatches,66605.1979361704
2019-01-27,Smartwatches,88192.85237799541
2019-01-28,Smartwatches,156106.35788760302
2019-01-31,Smartwatches,102411.84898961775
2019-02-05,Smartwatches,-31326.58669062237
2019-02-06,Smartwatches,122990.77929343283
2019-02-06,Smartwatches,52270.222247315396
2019-02-06,Smartwatches,-19811.242859265134
2019-02-07,Smartwatches,-87428.13764807653
2019-02-11,Smartwatches,36303.36235860646
2019-02-12,Smartwatches,111049.03428186956
2019-02-15,Smartwatches,-62993.72039581662
2019-02-15,Smartwatches,-26831.502579270367
2019-02-20,Smartwatches,9471.273941854612
2019-02-22,Smartwatches,75482.07649959646
2019-02-26,Smartwatches,168624.7604191829
2019-02-28,Smartwatches,77127.40158614538
2019-03-01,Smartwatches,87280.42979119754
2019-03-05,Smartwatches,-9281.112483495524
2019-03-07,Smartwatches,73198.38588665432
2019-03-09,Smartwatches,28156.076315463204
2019-03-11,Smartwatches,70566.80364060939
2019-03-12,Smartwatches,78719.31091512258
2019-03-12,Smartwatches,61719.86646980632
2019-03-12,Smartwatches,83674.0362998624
2019-03-14,Smartwatches,82976.28650043589
2019-03-17,Smartwatches,144631.15608185914
2019-03-17,Smartwatches,53713.93407737049
2019-03-20,Smartwatches,90332.1548598618
2019-03-21,Smartwatches,26957.507406963232
2019-03-22,Smartwatches,3657.577016824139
2019-03-26,Smartwatches,106332.35190209828
2019-03-28,Smartwatches,62123.382583490835
2019-03-30,Smartwatches,57670.908806047526
2019-03-31,Smartwatches,-5654.592062725534
2019-04-01,Smartwatches,17485.919076751015
2019-04-02,Smartwatches,-10666.550247619185
2019-04-05,Smartwatches,97809.16368853627
2019-04-06,Smartwatches,-19088.256302706737
2019-04-06,Smartwatches,116271.82281611058
2019-04-07,Smartwatches,143361.41746503342
2019-04-07,Smartwatches,13496.783521598303
2019-04-08,Smartwatches,65257.97956851059
2019-04-08,Smartwatches,24953.22074308884
2019-04-12,Smartwatches,118011.72041914957
2019-04-12,Smartwatches,68208.01043457005
2019-04-15,Smartwatches,35323.38267009168
2019-04-16,Smartwatches,-7499.041244254454
2019-04-16,Smartwatches,-30631.697584014524
2019-04-22,Smartwatches,67272.52173763899
2019-04-22,Smartwatches,78183.95739606621
2019-04-29,Smartwatches,11883.559552825129
2019-04-30,Smartwatches,31615.308052823842
2019-04-30,Smartwatches,55199.366507077
2019-05-01,Smartwatches,69601.53624085226
2019-05-03,Smartwatches,59306.915902502216
2019-05-04,Smartwatches,71875.00957544493
2019-05-05,Smartwatches,86762.79292670492
2019-05-05,Smartwatches,62598.44245807951
2019-05-06,Smartwatches,42233.791780763415
2019-05-08,Smartwatches,114303.23234343975
2019-05-09,Smartwatches,101106.01452193559
2019-05-09,Smartwatches,29510.462904188025
2019-05-10,Smartwatches,-2551.706088311066
2019-05-14,Smartwatches,9770.335117211374
2019-05-14,Smartwatches,74596.89461063372
2019-05-18,Smartwatches,-57406.20621296116
2019-05-22,Smartwatches,48596.61063004608
2019-05-24,Smartwatches,25384.734709746208
2019-05-26,Smartwatches,162667.24483900893
2019-05-27,Smartwatches,35793.5326488716
2019-05-29,Smartwatches,66453.51869125872
2019-05-30,Smartwatches,131677.76634805909
2019-06-01,Smartwatches,111600.73862535301
2019-06-01,Smartwatches,93955.2492486067
2019-06-04,Smartwatches,1866.9976464769657
2019-06-13,Smartwatches,18147.08446232214
2019-06-13,Smartwatches,26846.223461176858
2019-06-13,Smartwatches,54741.448437968706
2019-06-17,Smartwatches,105431.66313987253
2019-06-20,Smartwatches,48173.24464569858
2019-06-21,Smartwatches,132935.21196586627
2019-06-21,Smartwatches,47219.87762270975
2019-06-22,Smartwatches,176481.98825432017
2019-06-22,Smartwatches,4512.277257645412
2019-06-22,Smartwatches,133709.4933077187
2019-06-23,Smartwatches,49525.851704703775
2019-06-24,Smartwatches,85123.95132060413
2019-06-26,Smartwatches,104716.90234343754
2019-06-26,Smartwatches,46943.93246699113
2019-06-27,Smartwatches,64843.081682417964
2019-06-28,Smartwatches,-60342.032601028935
2019-07-02,Smartwatches,60875.44416037424
2019-07-03,Smartwatches,49315.337303359884
2019-07-05,Smartwatches,59592.378461624605
2019-07-05,Smartwatches,-52619.68796615279
2019-07-15,Smartwatches,60660.24585021494
2019-07-16,Smartwatches,86715.70925624181
2019-07-17,Smartwatches,48795.303073662144
2019-07-18,Smartwatches,130455.52318809822
2019-07-19,Smartwatches,62441.3534942874
2019-07-21,Smartwatches,56728.97172897709
2019-07-23,Smartwatches,139276.50197012577
2019-07-25,Smartwatches,-22692.869789707358
2019-07-31,Smartwatches,141022.1828671304
2019-08-01,Smartwatches,39880.883174076116
2019-08-02,Smartwatches,62620.07734531016
2019-08-02,Smartwatches,111971.76576864337
2019-08-04,Smartwatches,42847.485085093685
2019-08-05,Smartwatches,60786.41944759668
2019-08-05,Smartwatches,29273.060689385024
2019-08-09,Smartwatches,126794.69074589267
2019-08-12,Smartwatches,-26579.628364851116
2019-08-12,Smartwatches,65799.47952020098
2019-08-13,Smartwatches,-8142.971715550327
2019-08-14,Smartwatches,60722.185389301805
2019-08-16,Smartwatches,87903.12875035602
2019-08-17,Smartwatches,2976.558515303541
2019-08-17,Smartwatches,42267.54815058115
2019-08-18,Smartwatches,47014.50235732775
2019-08-21,Smartwatches,16032.500625975612
2019-08-23,Smartwatches,-63029.74668323966
2019-08-28,Smartwatches,9357.72523277996
2019-08-31,Smartwatches,74989.09676484104
2019-09-01,Smartwatches,159881.69686053673
2019-09-02,Smartwatches,35986.88545735725
2019-09-04,Smartwatches,82268.74513659516
2019-09-05,Smartwatches,64009.67985572278
2019-09-05,Smartwatches,28002.37793971701
2019-09-06,Smartwatches,41227.28212788906
2019-09-06,Smartwatches,-9009.841941944416
2019-09-10,Smartwatches,73488.08133007494
2019-09-11,Smartwatches,26323.164944670265
2019-09-12,Smartwatches,30820.381196290196
2019-09-14,Smartwatches,100779.15763993155
2019-09-15,Smartwatches,-2610.368106042626
2019-09-17,Smartwatches,69372.61843648419
2019-09-18,Smartwatches,93613.74662326773
2019-09-19,Smartwatches,-62306.96626155603
2019-09-19,Smartwatches,26813.757674487457
2019-09-20,Smartwatches,97955.65626623514
2019-09-21,Smartwatches,92000.84311261326
2019-09-27,Smartwatches,3703.6981891998557
2019-09-29,Smartwatches,-52299.66536457604
2019-09-29,Smartwatches,39314.89994388454
2019-09-30,Smartwatches,-65829.14052260309
2019-10-01,Smartwatches,54038.851850963096
2019-10-06,Smartwatches,-42116.914517026424
2019-10-08,Smartwatches,76333.4248262365
2019-10-09,Smartwatches,55663.683107813944
2019-10-15,Smartwatches,149833.61702369523
2019-10-18,Smartwatches,121696.53653754428
2019-10-18,Smartwatches,85486.7679781071
2019-10-24,Smartwatches,99829.98738511698
2019-10-26,Smartwatches,-2786.826913747582
2019-10-28,Smartwatches,148392.86979017145
2019-10-29,Smartwatches,54084.57760803263
2019-10-29,Smartwatches,169075.90283115135
2019-10-30,Smartwatches,34406.65139576282
2019-10-30,Smartwatches,-4945.910423625327
2019-10-31,Smartwatches,73415.15644601331
2019-11-01,Smartwatches,89325.44975369086
2019-11-02,Smartwatches,15229.08334877341
2019-11-04,Smartwatches,-31610.722776086375
2019-11-06,Smartwatches,24083.92240392909
2019-11-08,Smartwatches,46789.08159334012
2019-11-09,Smartwatches,119330.41043926214
2019-11-10,Smartwatches,70110.21428065813
2019-11-12,Smartwatches,129691.20420599489
2019-11-14,Smartwatches,2656.2207187651466
2019-11-18,Smartwatches,144173.2591310271
2019-11-21,Smartwatches,6478.43847596085
2019-11-22,Smartwatches,35286.23794760721
2019-11-22,Smartwatches,64864.243390931355
2019-11-24,Smartwatches,-16935.44088212107
2019-11-26,Smartwatches,-10434.731523326234
2019-11-30,Smartwatches,26885.141670356592
2019-12-01,Smartwatches,108987.69562210674
2019-12-03,Smartwatches,25291.010614405903
2019-12-04,Smartwatches,55100.64414448794
2019-12-04,Smartwatches,-64130.89363451633
2019-12-07,Smartwatches,94587.6207960172
2019-12-07,Smartwatches,90882.31621042427
2019-12-08,Smartwatches,65818.56219215147
2019-12-08,Smartwatches,-48789.707181233964
2019-12-13,Smartwatches,130767.5154955514
2019-12-16,Smartwatches,-30012.61268924593
2019-12-20,Smartwatches,60260.09238275976
2019-12-22,Smartwatches,67045.38426330413
2019-12-23,Smartwatches,44309.425903835545
2019-12-24,Smartwatches,73800.8667583075
2019-12-27,Smartwatches,71585.81152713498
2019-12-27,Smartwatches,91258.9609067954
2019-12-28,Smartwatches,45232.10179879873
2019-12-30,Smartwatches,35800.28161540507
2019-12-30,Smartwatches,122829.855321425
2020-01-01,Smartwatches,-34145.18311181857
2020-01-03,Smartwatches,82847.19033072081
2020-01-03,Smartwatches,82852.86949366928
2020-01-04,Smartwatches,105284.96446399827
2020-01-06,Smartwatches,66647.86206139628
2020-01-07,Smartwatches,45820.36272239334
2020-01-07,Smartwatches,72479.76010703847
2020-01-10,Smartwatches,93459.35485737708
2020-01-14,Smartwatches,90656.34268535092
2020-01-16,Smartwatches,24913.65434008428
2020-01-22,Smartwatches,77520.09920332854
2020-01-23,Smartwatches,-15084.821653406583
2020-01-23,Smartwatches,21626.907357544802
2020-01-25,Smartwatches,59987.07802888982
2020-01-28,Smartwatches,70077.22733518813
2020-02-01,Smartwatches,92787.69134507127
2020-02-02,Smartwatches,-29122.396681427505
2020-02-04,Smartwatches,44555.21751168204
2020-02-07,Smartwatches,24089.803992925823
2020-02-08,Smartwatches,41842.47075339085
2020-02-12,Smartwatches,18750.342942885814
2020-02-13,Smartwatches,128581.0820088911
2020-02-13,Smartwatches,128104.39987432325
2020-02-14,Smartwatches,31886.66655233129
2020-02-14,Smartwatches,93027.07632322013
2020-02-15,Smartwatches,148416.66843319088
2020-02-20,Smartwatches,35207.3146412297
2020-02-22,Smartwatches,67567.08962746362
2020-02-22,Smartwatches,76240.97855509954
2020-02-25,Smartwatches,-5120.334476889508
2020-02-26,Smartwatches,79694.37453620762
2020-03-05,Smartwatches,160506.58035313032
2020-03-05,Smartwatches,155325.05653133153
2020-03-07,Smartwatches,4117.402678667554
2020-03-09,Smartwatches,75245.27627023327
2020-03-10,Smartwatches,99990.75436418444
2020-03-10,Smartwatches,129744.9464476414
2020-03-11,Smartwatches,70860.75637283122
2020-03-12,Smartwatches,18866.487512544976
2020-03-12,Smartwatches,81346.10450412147
2020-03-13,Smartwatches,123201.94105132214
2020-03-14,Smartwatches,60835.64474096139
2020-03-17,Smartwatches,79644.61644270478
2020-03-17,Smartwatches,130613.71437907174
2020-03-18,Smartwatches,47450.214903331274
2020-03-18,Smartwatches,71285.10513659213
2020-03-18,Smartwatches,54373.15505545146
2020-03-19,Smartwatches,110699.19529774634
2020-03-22,Smartwatches,132660.40760223224
2020-03-28,Smartwatches,76002.35318029871
2020-04-01,Smartwatches,84369.83290874005
2020-04-03,Smartwatches,26377.226176190146
2020-04-06,Smartwatches,164574.08129410722
2020-04-08,Smartwatches,-79996.93243089636
2020-04-10,Smartwatches,77394.10086392585
2020-04-11,Smartwatches,31389.362350417283
2020-04-12,Smartwatches,108353.04236869239
2020-04-13,Smartwatches,56674.76448471368
2020-04-13,Smartwatches,26926.75882520582
2020-04-14,Smartwatches,66239.10928989595
2020-04-17,Smartwatches,30475.067916718923
2020-04-18,Smartwatches,109227.6978230358
2020-04-21,Smartwatches,110761.7411456007
2020-04-21,Smartwatches,84908.43747357476
2020-04-21,Smartwatches,150167.6857327417
2020-04-21,Smartwatches,49541.990308119915
2020-04-22,Smartwatches,36916.008386611386
2020-04-22,Smartwatches,82379.42104504061
2020-04-26,Smartwatches,85032.61548101736
2020-04-26,Smartwatches,-24897.54311264357
2020-04-27,Smartwatches,68356.06283787898
2020-04-30,Smartwatches,81899.19334838398
2020-04-30,Smartwatches,16609.83424050978
2020-04-30,Smartwatches,17390.046731832823
2020-05-01,Smartwatches,89596.67152347132
2020-05-03,Smartwatches,52093.438197288204
2020-05-03,Smartwatches,14355.968240216469
2020-05-03,Smartwatches,89202.15916255848
2020-05-05,Smartwatches,47945.62547093232
2020-05-07,Smartwatches,32378.09455095955
2020-05-09,Smartwatches,47881.82837231845
2020-05-10,Smartwatches,47104.31196712572
2020-05-11,Smartwatches,53961.545419377595
2020-05-13,Smartwatches,6379.6377805335105
2020-05-14,Smartwatches,37120.402666238275
2020-05-16,Smartwatches,-7463.107846915602
2020-05-16,Smartwatches,25351.682376880228
2020-05-17,Smartwatches,32331.531297218495
2020-05-18,Smartwatches,72274.22076581932
2020-05-18,Smartwatches,68420.81203116826
2020-05-18,Smartwatches,63742.756403944884
2020-05-18,Smartwatches,81286.09208218276
2020-05-21,Smartwatches,120555.54209291426
2020-05-22,Smartwatches,36807.56475802612
2020-05-23,Smartwatches,74823.94627181422
2020-05-23,Smartwatches,-1762.9252267273353
2020-05-24,Smartwatches,-44520.97999444176
2020-05-24,Smartwatches,194488.19488747866
2020-05-26,Smartwatches,30991.252358879567
2020-05-28,Smartwatches,36625.49301882431
2020-05-29,Smartwatches,75246.74005473635
2020-06-02,Smartwatches,66018.22428285709
2020-06-03,Smartwatches,-17685.44192180753
2020-06-05,Smartwatches,9355.185665840714
2020-06-06,Smartwatches,35532.24193348187
2020-06-09,Smartwatches,101070.37642939884
2020-06-15,Smartwatches,62768.10456104604
2020-06-22,Smartwatches,-12330.133680661453
2020-06-22,Smartwatches,35754.30328446137
2020-06-23,Smartwatches,48725.23124548794
2020-06-24,Smartwatches,71831.58999176856
2020-06-27,Smartwatches,96313.13886866464
2020-06-28,Smartwatches,39954.42414515504
2020-07-02,Smartwatches,57043.7515593018
2020-07-02,Smartwatches,101347.67842552532
2020-07-03,Smartwatches,57504.2114187446
2020-07-04,Smartwatches,59741.06418327804
2020-07-05,Smartwatches,51821.75810817872
2020-07-07,Smartwatches,-28819.613586160693
2020-07-10,Smartwatches,53899.11264642823
2020-07-12,Smartwatches,64153.87998409519
2020-07-12,Smartwatches,65707.61026953255
2020-07-14,Smartwatches,-2575.754489310365
2020-07-14,Smartwatches,-10318.114276759814
2020-07-15,Smartwatches,-4100.815224095712
2020-07-16,Smartwatches,73226.77205182883
2020-07-19,Smartwatches,61030.565309526304
2020-07-20,Smartwatches,63408.422359595395
2020-07-21,Smartwatches,71713.56415739241
2020-07-28,Smartwatches,88849.1906735862
2020-07-28,Smartwatches,127778.32168931504
2020-07-28,Smartwatches,-2924.1778591210914
2020-07-29,Smartwatches,30855.613387507823
2020-07-29,Smartwatches,-5774.1654458291205
2020-07-31,Smartwatches,98042.14080300371
2020-08-02,Smartwatches,181591.75262668388
2020-08-03,Smartwatches,40264.56477937065
2020-08-05,Smartwatches,151930.50475175268
2020-08-06,Smartwatches,134014.6711937042
2020-08-06,Smartwatches,153725.8830115533
2020-08-06,Smartwatches,-35009.002461785574
2020-08-07,Smartwatches,177345.1736736681
2020-08-07,Smartwatches,-12822.955696039346
2020-08-09,Smartwatches,28574.972006676646
2020-08-12,Smartwatches,93267.8003003605
2020-08-13,Smartwatches,81662.83927934154
2020-08-14,Smartwatches,54849.64589744876
2020-08-15,Smartwatches,-11389.847656398499
2020-08-18,Smartwatches,119456.8298069398
2020-08-19,Smartwatches,126923.19725207647
2020-08-23,Smartwatches,76968.31744230594
2020-08-23,Smartwatches,97116.6112257527
2020-08-24,Smartwatches,40010.74136072544
2020-08-25,Smartwatches,93931.05627643253
2020-08-25,Smartwatches,59660.038966750486
2020-08-28,Smartwatches,27175.393508084184
2020-08-28,Smartwatches,87555.07527223525
2020-08-31,Smartwatches,68839.7703711091
2020-08-31,Smartwatches,120030.0392245073
2020-09-01,Smartwatches,-40156.34882571047
2020-09-04,Smartwatches,70002.82844448103
2020-09-07,Smartwatches,87944.81661417827
2020-09-10,Smartwatches,2087.7517256774154
2020-09-10,Smartwatches,71143.71145542593
2020-09-13,Smartwatches,67537.69911263377
2020-09-15,Smartwatches,74699.99176997978
2020-09-16,Smartwatches,177521.8344043384
2020-09-23,Smartwatches,7706.872088167188
2020-09-28,Smartwatches,40380.112990537185
2020-09-30,Smartwatches,88009.33954801715
2020-10-04,Smartwatches,136010.42554026176
2020-10-04,Smartwatches,-28464.100725048364
2020-10-04,Smartwatches,157204.8500954127
2020-10-04,Smartwatches,156294.6441034681
2020-10-08,Smartwatches,163990.65928179503
2020-10-12,Smartwatches,48331.55258334274
2020-10-14,Smartwatches,34704.29262656915
2020-10-16,Smartwatches,79044.74075333
2020-10-19,Smartwatches,53252.8244584024
2020-10-20,Smartwatches,61989.38702619804
2020-10-23,Smartwatches,1305.131507982352
2020-10-25,Smartwatches,42425.47142543755
2020-10-27,Smartwatches,38652.841229428115
2020-10-27,Smartwatches,75501.39755837171
2020-10-29,Smartwatches,126664.98986470759
2020-10-30,Smartwatches,85497.52196221202
2020-10-31,Smartwatches,69825.85939375401
2020-11-01,Smartwatches,100706.24763845433
2020-11-06,Smartwatches,156152.06214681175
2020-11-06,Smartwatches,-37903.81804337482
2020-11-08,Smartwatches,98055.72447141897
2020-11-09,Smartwatches,-18456.13124327076
2020-11-11,Smartwatches,64056.92326980629
2020-11-11,Smartwatches,18049.68849302015
2020-11-14,Smartwatches,31546.900448298147
2020-11-14,Smartwatches,71727.73426847674
2020-11-16,Smartwatches,85239.53746488059
2020-11-17,Smartwatches,-13221.14054330884
2020-11-27,Smartwatches,90688.24669010051
2020-11-28,Smartwatches,27924.198882862318
2020-11-28,Smartwatches,-4421.859037786075
2020-11-29,Smartwatches,117347.36617674363
2020-12-02,Smartwatches,23109.460028913105
2020-12-06,Smartwatches,116718.5444940289
2020-12-08,Smartwatches,127284.38129314128
2020-12-09,Smartwatches,17457.71391175096
2020-12-10,Smartwatches,-655.5523057129531
2020-12-10,Smartwatches,70310.4585486852
2020-12-14,Smartwatches,157032.13509532207
2020-12-19,Smartwatches,15576.868969711299
2020-12-19,Smartwatches,146703.45938598466
2020-12-21,Smartwatches,105041.59925398756
2020-12-22,Smartwatches,40651.29438159375
2020-12-25,Smartwatches,49637.84447751621
2020-12-25,Smartwatches,50326.41289862958
2020-12-26,Smartwatches,41293.13577604112
2020-12-26,Smartwatches,-61361.79608709247
2020-12-27,Smartwatches,23181.565479284774
2020-12-28,Smartwatches,37618.191786126685
2020-12-28,Smartwatches,57093.52290596195
